week,geohash7,kecamatan,kabupaten,region,kab_type,six_cities,CityType,avg_rsrp,total_call_count,total_tiles,bad_tiles_rsrp,total_payload_covmo_kB,bad_rsrp_tile_payload_covmo_kB,total_subscriber_count,bad_rsrp_tile_subscriber_count,koeff,total_payload_covmo_MB,bad_rsrp_tile_payload_covmo_MB,total_payload_covmo_normalize_MB,bad_rsrp_tile_payload_covmo_normalize_MB,thd_subs,thd_luas,luas_m2,bad_tile_abv_thd,subs_abv_thd,luas_abv_thd,bad_tiles_n_subs_abv_thd,bad_tiles_n_subs_n_luas_abv_thd,bad_grid,more_than_3_wks,cluster_member,cluster_member_reg,forming_cluster,cluster_id,red_cov,latitude_geohash7,longitude_geohash7,nearest_site_1,latitude_site_1,longitude_site_1,ant_height_site_1,nearest_site_2,latitude_site_2,longitude_site_2,ant_height_site_2,nearest_site_3,latitude_site_3,longitude_site_3,ant_height_site_3,distance_to_site_1,bearing_to_site_1,distance_to_site_2,bearing_to_site_2,distance_to_site_3,bearing_to_site_3,lowest_band_1,lowest_band_2,lowest_band_3,delta_1,azimuth_1,lac_enodeb_1,ci_1,sector_1,delta_2,azimuth_2,lac_enodeb_2,ci_2,sector_2,delta_3,azimuth_3,lac_enodeb_3,ci_3,sector_3,elev_geohash7,elev_site_1,elev_site_2,elev_site_3,total_height_site_1,total_height_site_2,total_height_site_3,max_intermediate_elev_site_1,max_intermediate_elev_site_2,max_intermediate_elev_site_3,site_higher_1,site_higher_2,site_higher_3,site_higher_than_max_intermediate_1,site_higher_than_max_intermediate_2,site_higher_than_max_intermediate_3,no_blocking_1,no_blocking_2,no_blocking_3,clutter,distance_thd_1,distance_thd_2,distance_thd_3,Distance Thd L900,index_SD_1,index_bw_1,distance_cat_1,score_1,index_SD_2,index_bw_2,distance_cat_2,score_2,index_SD_3,index_bw_3,distance_cat_3,score_3,rank_1,rank_2,rank_3,solution_1,solution_2,solution_3,best serving no,solution rank1,rank1 site,rank1 CI,Solution Priority,Priority No.,prio_site,prio_EnodeB,prio_CI,prio_sector,red_cov_category
202624,qqwxbx4,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-94.91,348.92,16,16,12679097,13892589,128,81.69,0.895055,15052.71,5807.4,16789.35,9743.94,3000,8000,14757.74,1,0,1,1,0,1,0,,,,202624_307,1,-7.0851767,110.4299195,SMG748,-7.08441,110.43567,30,UNR728,-7.0807,110.41725,15,SMG665,-7.10394,110.4432,40,1056.68,245.0,1442.82,255.31,1205.99,68.94,LTE2100,LTE1800,LTE900,21.85,180,196981,21,1,25.99,140,195014,12,3,36.25,78.42,196165,31,2,0,0,0,0,40,40,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.33,0.86,0 to half_thd,2.07,5.67,5.15,more than thd,4.78,2.37,5.1,0 to half_thd,5.96,1,2,3,d. Add Sector,not BS,f. New Infra,1,a. Optimization,SMG748,32,not BS,3,SMG748,195106,21,2,RED ENGINEERING
202624,qqwxve3,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-98.646,18200.54,16,14,14271047,1258902,406,327.66,0.895055,22929.03,2961.18,6611.32,761.63,3000,8000,9398.16,1,0,1,1,0,1,1,,,,,0,-7.0851784,110.431305,SMG302,-7.07681,110.43195,30,SMG048,-7.09069,110.42806,15,SMG504,-7.09179,110.44651,50,1240.36,85.81,1983.45,122.69,951.26,19.6,LTE1800,LTE900,LTE900,70.04,240,195898,11,3,40.73,40,195175,11,1,34.59,80.22,196420,11,1,0,0,0,0,30,70,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.51,3.79,0 to half_thd,1.96,1.28,0.41,half_thd to thd,3.31,4.09,2.53,more than thd,5.04,1,2,3,f. New Infra,a. Optimization,f. New Infra,2,a. Optimization,SMG302,31,not BS,1,SMG302,195695,32,3,BAD NON POTENTIAL
202624,qqwxtfb,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-111.436,627.64,16,13,12053884,5230872,603,346.31,0.895055,14612.46,8121.74,2946.67,5638.53,3000,8000,9069.78,1,1,1,0,0,0,0,,,,,1,-7.0837615,110.4049839,SMG244,-7.08665,110.40461,60,SMG141,-7.08014,110.39556,70,SMG425,-7.09825,110.38675,15,322.37,151.94,1293.69,70.35,1526.25,72.13,LTE900,LTE900,LTE1800,17.85,180,196422,32,2,54.38,240,196744,31,3,86.71,55.83,195857,21,1,0,0,0,0,30,70,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,3.48,5.53,more than thd,2.5,2.15,3.78,0 to half_thd,3.66,4.84,4.91,more than thd,3.19,1,2,3,not BS,f. New Infra,not BS,2,f. New Infra,SMG244,11,a. Optimization,1,SMG244,196136,11,1,NOT RED COV
202624,qqwx96k,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-113.551,1233.06,16,15,3773502,5687129,1670,546.56,0.895055,23406.05,4583.03,4833.39,9715.38,3000,8000,9930.59,1,1,0,0,0,0,0,,,,,0,-7.0837632,110.4063693,SMG302,-7.08697,110.40746,30,SMG425,-7.09341,110.39201,70,SMG180,-7.07005,110.4228,50,178.34,249.97,1451.67,114.46,1257.85,154.63,LTE2100,LTE900,LTE900,68.91,240,195387,31,2,71.27,240,195506,11,3,71.81,78.68,196743,31,3,0,0,0,0,70,40,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.92,4.77,more than thd,1.79,3.54,4.53,more than thd,4.88,2.87,3.16,0 to half_thd,2.95,1,2,3,d. Add Sector,not BS,f. New Infra,3,a. Optimization,SMG302,22,a. Optimization,3,SMG302,195821,32,3,BAD NON POTENTIAL
202624,qqwxn6w,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-86.515,13977.32,16,10,15738407,7266240,2556,1124.69,0.895055,10253.37,12069.52,6367.73,4593.39,3000,8000,2734.51,1,0,1,0,1,0,1,,,,,0,-7.083765,110.4077547,SMG664,-7.08867,110.39945,60,SMG152,-7.07622,110.40161,70,SMG653,-7.08301,110.39696,70,205.54,231.72,1170.85,282.91,1172.75,333.58,LTE900,LTE900,LTE900,33.06,200,195410,21,1,61.08,180,195619,32,3,76.24,17.97,196237,12,3,0,0,0,0,50,30,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.41,2.15,half_thd to thd,5.76,5.11,4.57,0 to half_thd,3.62,3.56,4.59,0 to half_thd,5.39,1,2,3,a. Optimization,f. New Infra,not BS,2,f. New Infra,SMG664,31,not BS,3,SMG664,196551,22,3,BAD NON POTENTIAL
202624,qqwxvey,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-108.084,15859.02,16,12,829799,9532369,296,118.33,0.895055,19644.68,13832.94,3107.68,11432.03,3000,8000,4987.25,1,1,1,0,1,0,1,,,,202624_307,1,-7.0837668,110.4091401,SMG141,-7.08377,110.41232,30,SMG523,-7.08813,110.4009,50,SMG012,-7.08674,110.41925,15,1179.84,118.38,1473.88,346.3,1099.27,230.04,LTE1800,LTE900,LTE900,10.28,200,195363,11,3,54.7,0,195382,12,1,82.11,35.34,195421,12,2,0,0,0,0,30,70,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.84,0.17,half_thd to thd,5.37,3.05,1.03,0 to half_thd,2.08,3.09,4.48,half_thd to thd,5.8,1,2,3,a. Optimization,f. New Infra,not BS,2,a. Optimization,SMG141,32,not BS,2,SMG141,195325,31,3,RED OPTIM
202624,qqwxykh,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-105.91,459.03,16,14,10030723,6571407,1218,556.12,0.895055,15345.04,12151.67,3535.52,2995.62,3000,8000,13504.47,1,1,1,1,0,0,1,,,,,0,-7.0837685,110.4105255,SMG665,-7.07556,110.41811,70,SMG419,-7.08496,110.41281,15,SMG554,-7.07428,110.40204,30,1339.34,318.8,1075.72,56.86,1900.63,317.72,LTE2100,LTE1800,LTE900,63.13,325,196847,12,2,37.6,40,195755,11,1,45.89,70.38,195839,22,1,0,0,0,0,50,40,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,3.31,0.53,more than thd,4.54,3.31,2.13,half_thd to thd,5.35,2.98,0.16,0 to half_thd,4.69,1,2,3,a. Optimization,a. Optimization,f. New Infra,2,a. Optimization,SMG665,11,f. New Infra,3,SMG665,196345,12,3,BAD NON POTENTIAL
202624,qqwxy4u,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-109.371,828.7,16,14,1652426,14044160,873,211.08,0.895055,15888.02,7847.89,13264.3,7923.2,3000,8000,1586.76,1,1,1,0,0,0,1,,,,,0,-7.0837703,110.411911,SMG139,-7.09222,110.41718,30,SMG665,-7.07845,110.40152,30,SMG152,-7.08945,110.40058,40,196.5,327.15,1447.58,71.99,932.33,5.77,LTE900,LTE900,LTE1800,74.03,280,196370,11,1,86.33,40,196632,32,1,65.44,4.92,196049,11,2,0,0,0,0,50,40,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.67,2.43,half_thd to thd,2.04,2.07,2.2,0 to half_thd,1.57,4.27,0.17,0 to half_thd,3.56,1,2,3,f. New Infra,not BS,f. New Infra,3,not BS,SMG139,21,f. New Infra,1,SMG139,196813,12,2,BAD NON POTENTIAL
202624,qqwx9mz,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-97.306,34670.49,16,8,642195,10219494,1454,438.46,0.895055,22806.98,6739.18,10240.08,8903.83,3000,8000,7576.13,1,0,0,0,0,1,0,,,,202624_307,1,-7.083772,110.4132964,SMG109,-7.08021,110.42274,70,SMG536,-7.07796,110.40826,50,SMG664,-7.07836,110.42866,30,579.26,223.12,1747.64,21.57,1464.26,134.83,LTE1800,LTE900,LTE900,34.44,280,195077,12,3,54.23,320,196513,21,1,25.75,58.28,196557,11,3,0,0,0,0,70,50,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.15,4.42,half_thd to thd,2.59,3.7,5.45,more than thd,5.95,5.01,4.21,0 to half_thd,4.24,1,2,3,not BS,not BS,f. New Infra,1,a. Optimization,SMG109,32,f. New Infra,1,SMG109,196781,22,1,RED ENGINEERING
202624,qqwxy1z,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-111.972,20823.55,16,15,16195409,1352445,1724,498.32,0.895055,23777.78,5400.13,7579.24,5652.8,3000,8000,6369.32,1,1,0,1,0,1,1,,,,202624_307,1,-7.0837738,110.4146818,SMG086,-7.08754,110.41912,15,SMG789,-7.09143,110.40497,40,UNR047,-7.09382,110.4061,70,755.17,193.39,1380.53,199.03,1043.72,63.25,LTE1800,LTE1800,LTE1800,41.37,170,196151,31,2,7.4,90,196464,22,1,14.77,17.88,195026,31,3,0,0,0,0,50,70,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.63,5.65,more than thd,3.18,3.45,3.88,more than thd,1.82,5.42,5.96,0 to half_thd,3.23,1,2,3,a. Optimization,f. New Infra,f. New Infra,2,not BS,SMG086,21,not BS,3,SMG086,196000,32,3,RED ENGINEERING
202624,qqwxc1d,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-106.856,16824.85,16,14,12946569,6681743,3010,1820.33,0.895055,17666.44,14612.44,1643.75,10920.11,3000,8000,13146.29,1,0,1,1,1,1,1,,,,202624_307,1,-7.0837755,110.4160672,SMG040,-7.08167,110.42495,70,SMG142,-7.09435,110.40849,50,SMG425,-7.08064,110.42257,15,367.93,39.34,498.44,206.14,684.61,287.11,LTE900,LTE1800,LTE900,83.77,170,196431,21,1,88.85,320,195003,11,1,69.86,38.19,195853,32,2,0,0,0,0,70,40,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.87,4.25,0 to half_thd,3.69,3.51,0.75,more than thd,5.16,1.93,0.45,0 to half_thd,5.14,1,2,3,a. Optimization,a. Optimization,f. New Infra,2,not BS,SMG040,31,f. New Infra,3,SMG040,195340,11,2,RED ENGINEERING
202624,qqwx232,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-107.252,17084.76,16,9,11342750,6230742,875,94.15,0.895055,17062.41,5152.73,6331.87,2881.25,3000,8000,5450.1,1,1,1,0,1,1,0,,,,202624_307,1,-7.0837773,110.4174526,SMG504,-7.09184,110.4179,15,SMG012,-7.09856,110.42054,50,SMG047,-7.0643,110.42791,50,1408.37,261.08,1104.49,319.67,1174.06,49.99,LTE2100,LTE900,LTE1800,85.64,80,195754,22,3,62.07,320,196054,22,3,17.73,88.77,196961,21,1,0,0,0,0,50,30,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.39,1.48,half_thd to thd,3.3,4.06,0.58,half_thd to thd,5.73,5.71,2.91,more than thd,5.36,1,2,3,f. New Infra,not BS,f. New Infra,2,not BS,SMG504,12,not BS,1,SMG504,196781,31,3,RED ENGINEERING
202624,qqwxtq1,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-105.056,23622.56,16,8,12917782,12866528,3874,908.23,0.895055,7044.93,10790.43,13332.02,11418.43,3000,8000,10075.49,1,0,1,0,1,0,0,,,,202624_307,1,-7.083779,110.418838,SMG950,-7.08053,110.41366,70,SMG139,-7.09243,110.42644,40,UNR716,-7.07739,110.40242,50,737.11,327.66,1516.8,267.47,820.47,261.01,LTE2100,LTE1800,LTE900,20.9,30,195595,11,1,8.93,140,196524,11,3,33.73,76.95,196953,22,3,0,0,0,0,30,50,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,3.95,1.22,half_thd to thd,5.91,2.6,2.25,more than thd,5.7,1.63,4.02,more than thd,2.5,1,2,3,not BS,f. New Infra,f. New Infra,2,f. New Infra,SMG950,21,f. New Infra,2,SMG950,196392,22,1,RED ENGINEERING
202624,qqwxm4p,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-104.435,17682.75,16,14,1813832,14529537,1061,338.21,0.895055,19412.17,12853.11,14558.81,3594.83,3000,8000,12234.43,1,0,0,1,1,1,1,,,,202624_307,1,-7.0837807,110.4202234,UNR716,-7.08795,110.42955,40,SMG296,-7.09702,110.42953,50,UNR728,-7.09767,110.42889,50,1294.89,25.86,1888.54,261.63,950.14,101.65,LTE900,LTE1800,LTE900,12.65,240,196773,11,3,28.06,90,196182,12,2,62.94,26.91,195296,12,1,0,0,0,0,40,30,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.63,3.5,more than thd,5.03,5.29,2.32,half_thd to thd,4.56,1.84,0.43,half_thd to thd,5.88,1,2,3,a. Optimization,f. New Infra,not BS,3,not BS,UNR716,21,not BS,2,UNR716,196986,12,3,RED ENGINEERING
202624,qqwxr73,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-105.011,20946.21,16,11,7597567,396324,1463,910.33,0.895055,14691.92,14810.37,9610.79,8327.16,3000,8000,1463.57,1,0,1,1,1,1,0,,,,202624_307,1,-7.0837824,110.4216088,SMG664,-7.07648,110.42462,15,SMG086,-7.09053,110.4262,40,UNR047,-7.08909,110.40641,15,261.56,256.96,1131.67,310.4,1837.58,193.5,LTE1800,LTE900,LTE1800,50.49,200,196604,31,2,6.69,40,196543,12,3,80.89,17.08,196226,32,1,0,0,0,0,30,70,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.62,0.86,0 to half_thd,4.44,1.44,1.61,0 to half_thd,1.88,1.62,1.86,more than thd,2.27,1,2,3,f. New Infra,f. New Infra,f. New Infra,1,not BS,SMG664,21,not BS,3,SMG664,195911,12,3,RED OPTIM
202624,qqwxgbx,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-94.996,17968.54,16,11,8605285,4383391,861,542.51,0.895055,9575.47,13555.86,8025.19,1006.38,3000,8000,3849.98,1,1,0,0,0,1,0,,,,,0,-7.0837842,110.4229942,SMG047,-7.09095,110.43012,70,SMG419,-7.09233,110.41202,40,SMG244,-7.0817,110.42667,70,524.48,236.63,1539.48,295.38,1344.03,217.78,LTE1800,LTE900,LTE1800,89.33,170,195776,11,3,23.03,180,195255,31,1,61.87,37.2,195674,32,1,0,0,0,0,50,50,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.73,4.81,half_thd to thd,1.54,2.89,5.82,half_thd to thd,5.78,4.91,0.83,more than thd,4.78,1,2,3,d. Add Sector,not BS,f. New Infra,1,not BS,SMG047,21,not BS,3,SMG047,196772,21,3,BAD NON POTENTIAL
202624,qqwx831,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-83.765,13756.8,16,8,23789841,13054757,2877,2142.99,0.895055,6265.34,9134.46,14147.46,2203.79,3000,8000,14794.38,1,1,1,1,1,0,1,,,,,0,-7.0837859,110.4243796,SMG665,-7.0886,110.42811,70,UNR716,-7.07739,110.42911,15,SMG141,-7.09808,110.42708,40,510.95,146.35,1861.35,112.59,1778.39,32.45,LTE900,LTE900,LTE900,85.09,40,196178,11,1,67.16,320,196655,11,2,61.26,83.99,195279,22,2,0,0,0,0,30,70,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.08,5.47,more than thd,1.53,3.12,3.25,half_thd to thd,2.6,4.69,5.71,more than thd,4.58,1,2,3,f. New Infra,not BS,f. New Infra,1,not BS,SMG665,31,f. New Infra,1,SMG665,195153,21,1,BAD NON POTENTIAL
202624,qqwxhye,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-109.374,33946.55,16,16,1238804,7778806,2818,2342.42,0.895055,22317.72,12726.79,1187.63,78.65,3000,8000,6932.29,1,1,1,0,0,1,0,,,,202624_307,1,-7.0837876,110.425765,SMG419,-7.0878,110.42164,50,SMG139,-7.0924,110.43291,40,SMG505,-7.08103,110.41446,15,561.51,36.48,1886.29,177.14,1785.95,30.51,LTE2100,LTE900,LTE1800,12.02,180,195014,12,3,23.26,320,195809,21,2,33.44,80.41,196098,21,1,0,0,0,0,70,70,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.7,4.51,0 to half_thd,3.12,5.35,1.27,0 to half_thd,2.78,1.67,2.58,half_thd to thd,5.55,1,2,3,a. Optimization,not BS,not BS,2,not BS,SMG419,21,f. New Infra,2,SMG419,196001,31,2,RED OPTIM
202624,qqwxtqb,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-98.439,32339.93,16,7,9519844,8162539,3235,663.61,0.895055,2111.24,6439.99,12367.56,8753.15,3000,8000,2843.56,1,1,0,1,0,1,0,,,,202624_307,1,-7.0837893,110.4271504,SMG109,-7.09068,110.42715,50,SMG040,-7.07577,110.41925,15,SMG141,-7.07666,110.42084,70,1468.19,220.0,1553.63,67.92,1368.66,307.75,LTE2100,LTE900,LTE900,11.72,170,195078,21,1,83.69,280,195036,31,1,9.09,5.54,195834,31,2,0,0,0,0,40,40,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,3.13,0.46,half_thd to thd,4.4,2.52,1.69,half_thd to thd,5.74,4.56,1.56,0 to half_thd,2.32,1,2,3,f. New Infra,f. New Infra,f. New Infra,1,a. Optimization,SMG109,22,a. Optimization,3,SMG109,195206,22,1,RED OPTIM
202624,qqwx8gb,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-111.803,675.42,16,6,6523572,11832233,1117,407.67,0.895055,11171.96,1488.57,18838.69,7431.17,3000,8000,4557.07,1,1,0,0,0,0,0,,,,202624_307,1,-7.083791,110.4285358,SMG653,-7.08959,110.42622,50,SMG419,-7.07218,110.41745,70,SMG504,-7.07409,110.41335,40,941.86,320.97,1850.7,273.37,1808.71,304.59,LTE2100,LTE1800,LTE1800,40.91,325,195240,22,1,43.97,0,195341,31,2,63.01,12.48,195093,31,1,0,0,0,0,40,70,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.42,5.23,0 to half_thd,2.24,4.75,2.37,half_thd to thd,3.3,2.36,1.19,0 to half_thd,4.07,1,2,3,f. New Infra,not BS,f. New Infra,3,not BS,SMG653,32,not BS,2,SMG653,195621,12,2,RED OPTIM
202624,qqwxqj5,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-97.392,10356.15,16,14,18480613,4439825,1263,1078.14,0.895055,18065.89,6131.06,12245.18,3901.02,3000,8000,906.09,1,0,1,0,1,0,1,,,,202624_307,1,-7.0837927,110.4299212,SMG504,-7.08094,110.4249,15,SMG141,-7.07409,110.43096,70,SMG048,-7.10374,110.42382,70,966.97,38.32,927.49,268.48,666.49,137.51,LTE2100,LTE1800,LTE900,73.7,80,195664,21,1,52.77,280,195318,22,1,65.95,39.62,195303,22,1,0,0,0,0,70,40,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.93,5.19,0 to half_thd,4.06,5.72,1.16,half_thd to thd,1.59,1.81,1.15,half_thd to thd,4.59,1,2,3,a. Optimization,f. New Infra,not BS,1,a. Optimization,SMG504,12,a. Optimization,3,SMG504,196987,22,1,RED ENGINEERING
202624,qqwxr4s,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-95.091,13350.05,16,8,23788276,1435479,219,41.18,0.895055,5097.92,7211.58,11274.51,5336.36,3000,8000,2489.01,1,1,1,0,0,0,1,,,,202624_307,1,-7.0837944,110.4313066,SMG012,-7.08883,110.42298,70,SMG047,-7.09452,110.43513,70,SMG141,-7.10325,110.44996,15,1442.78,7.63,480.78,16.03,1972.26,196.07,LTE900,LTE1800,LTE900,1.11,80,195049,12,2,35.3,240,196342,21,1,83.03,61.91,196406,32,1,0,0,0,0,70,40,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.12,5.74,half_thd to thd,3.11,4.08,0.8,0 to half_thd,5.53,4.02,1.15,more than thd,3.01,1,2,3,a. Optimization,not BS,f. New Infra,1,not BS,SMG012,32,a. Optimization,3,SMG012,196674,21,2,RED ENGINEERING
202624,qqwxw8g,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-84.215,28413.04,16,5,6152622,12887107,675,493.48,0.895055,9656.18,4796.54,8499.69,8323.5,3000,8000,6238.47,1,1,0,0,1,1,1,,,,,0,-7.0823775,110.4049857,SMG142,-7.08344,110.41092,60,SMG536,-7.06809,110.41443,70,SMG664,-7.09785,110.40208,50,1131.06,191.69,545.94,295.71,1146.11,138.47,LTE2100,LTE1800,LTE900,63.58,80,195740,11,1,89.46,0,195742,31,2,86.23,82.96,195122,21,2,0,0,0,0,40,50,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.72,5.13,half_thd to thd,2.59,5.14,0.43,0 to half_thd,2.03,4.48,0.94,more than thd,1.62,1,2,3,not BS,a. Optimization,not BS,3,f. New Infra,SMG142,32,not BS,1,SMG142,195976,31,1,BAD NON POTENTIAL
202624,qqwx0c2,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-114.588,29121.17,16,13,1127738,10146350,3461,760.64,0.895055,18790.77,7554.4,256.92,9993.5,3000,8000,10214.56,1,1,1,1,0,1,0,,,,202624_307,1,-7.0823793,110.4063711,SMG180,-7.07742,110.41034,40,UNR716,-7.08839,110.40372,15,SMG141,-7.08889,110.41763,70,1088.58,135.92,787.51,342.39,811.77,267.53,LTE1800,LTE900,LTE900,35.91,325,196998,31,3,75.91,320,195977,21,3,58.13,74.63,195337,11,2,0,0,0,0,70,40,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.54,0.56,more than thd,5.0,2.68,1.51,0 to half_thd,3.94,1.33,3.62,half_thd to thd,2.34,1,2,3,a. Optimization,not BS,not BS,1,a. Optimization,SMG180,11,not BS,3,SMG180,195091,31,2,RED OPTIM
202624,qqwx1by,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-82.642,26358.44,16,9,16053888,9847458,3311,1656.07,0.895055,21726.87,570.75,3258.01,8191.03,3000,8000,1227.36,1,0,0,0,0,0,1,,,,202624_307,1,-7.0823811,110.4077565,SMG536,-7.0729,110.41181,50,SMG665,-7.09446,110.40498,30,SMG622,-7.07272,110.3918,40,1240.12,104.7,555.32,224.45,1674.35,338.45,LTE900,LTE1800,LTE900,19.59,240,196242,11,1,51.45,320,195199,11,1,69.2,28.55,196776,11,2,0,0,0,0,30,70,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.85,1.84,0 to half_thd,2.76,2.82,0.63,0 to half_thd,4.7,3.3,5.92,half_thd to thd,4.93,1,2,3,not BS,not BS,not BS,1,not BS,SMG536,22,f. New Infra,2,SMG536,196759,21,2,RED ENGINEERING
202624,qqwxemp,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-102.898,29600.28,16,4,9802951,6315241,2619,1044.84,0.895055,3997.23,5995.21,1496.65,4663.57,3000,8000,6961.06,1,0,1,1,1,1,0,,,,,0,-7.0823828,110.4091419,SMG748,-7.07483,110.41897,15,SMG950,-7.0961,110.42346,30,SMG425,-7.1001,110.42077,15,1094.66,330.29,1253.36,332.1,809.12,276.56,LTE900,LTE1800,LTE1800,6.74,120,196237,22,1,63.5,320,195234,21,2,4.41,14.86,195962,12,3,0,0,0,0,40,50,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.94,4.67,0 to half_thd,5.71,2.81,2.64,half_thd to thd,2.46,2.06,0.24,more than thd,3.4,1,2,3,d. Add Sector,not BS,not BS,1,f. New Infra,SMG748,11,a. Optimization,2,SMG748,195167,21,3,BAD NON POTENTIAL
202624,qqwxfe6,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-108.925,2070.23,16,3,18870964,13147774,3560,1330.07,0.895055,22349.79,2986.41,14465.56,6945.24,3000,8000,2212.03,1,1,0,0,1,0,1,,,,,0,-7.0823846,110.4105273,SMG523,-7.0854,110.40891,40,SMG152,-7.08312,110.41619,15,SMG244,-7.09596,110.41839,50,628.83,94.61,1477.93,260.02,1278.28,355.77,LTE900,LTE1800,LTE900,4.25,325,195384,22,3,49.6,90,196230,22,1,31.98,85.76,196990,32,3,0,0,0,0,30,50,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.08,5.39,more than thd,5.19,1.62,3.04,half_thd to thd,3.36,2.76,4.99,half_thd to thd,3.85,1,2,3,d. Add Sector,f. New Infra,not BS,2,a. Optimization,SMG523,21,f. New Infra,3,SMG523,196218,12,3,BAD NON POTENTIAL
